source,target
nanog,4733401h18rik
nanog,4921524j17rik
nanog,4921526f01rik
nanog,4930404h21rik
nanog,4930458l03rik
nanog,4930469p12rik
nanog,4930506l13rik
nanog,4930511i11rik
nanog,4930535b03rik
nanog,4930558o21rik
nanog,4931420c21rik
nanog,4931433a01rik
nanog,4932413o14rik
nanog,4932414k18rik
nanog,4932418e24rik
nanog,4932439k10rik
nanog,4933405k07rik
nanog,4933407i18rik
nanog,5033413d22rik
nanog,5330421f07rik
nanog,5330437i02rik
nanog,5730410e15rik
nanog,5830434p21rik
nanog,5830467p10rik
nanog,6030408c04rik
nanog,6030429g01rik
nanog,6330407j23rik
nanog,6330530a05rik
nanog,6330534c20rik
nanog,6430527g18rik
nanog,6430598a04rik
nanog,7420416p09rik
nanog,8030462n17rik
nanog,8430410a17rik
nanog,8430419l09rik
nanog,9030025p20rik
nanog,9030408n13rik
nanog,9130023f12rik
nanog,9130206n08rik
nanog,9430023l20rik
nanog,9530068e07rik
nanog,9630058j23rik
nanog,9930117h01rik
nanog,a430107o13rik
nanog,a530088h08rik
nanog,a630042l21rik
nanog,a730055c05rik
nanog,aa536743
nanog,abcc4
nanog,abce1
nanog,abhd11
nanog,ablim1
nanog,acaa1a
nanog,accn4
nanog,acot1
nanog,acp6
nanog,actc1
nanog,actr3b
nanog,actrt2
nanog,acvr1
nanog,acvr2a
nanog,adam17
nanog,adamts6
nanog,adipor2
nanog,adrbk2
nanog,agpat1
nanog,agpat5
nanog,agtrap
nanog,ahcy
nanog,akap1
nanog,akp2
nanog,aktip
nanog,aldh2
nanog,alg14
nanog,amd1
nanog,amd2
nanog,amdhd2
nanog,amica1
nanog,amot
nanog,amotl2
nanog,ankrd35
nanog,ankrd38
nanog,ankrd52
nanog,ankrd55
nanog,ankrd6
nanog,anp32a
nanog,anxa6
nanog,ap2a1
nanog,ap2b1
nanog,apba1
nanog,apba2
nanog,apc
nanog,apoa2
nanog,aqp11
nanog,arcn1
nanog,ard1
nanog,arhgap17
nanog,arhgap21
nanog,arhgap28
nanog,arhgap4
nanog,arl15
nanog,arl6ip5
nanog,armc10
nanog,armcx1
nanog,armcx5
nanog,arnt
nanog,arrdc5
nanog,arsa
nanog,asb6
nanog,asf1b
nanog,asxl1
nanog,atcay
nanog,atg10
nanog,athl1
nanog,atn1
nanog,atp10d
nanog,atp1a1
nanog,atp2a2
nanog,atp5g2
nanog,atp5j2
nanog,atp5l
nanog,atp6v0a2
nanog,atp6v1a
nanog,atp6v1f
nanog,atp8a1
nanog,atxn2
nanog,atxn7l1
nanog,au016693
nanog,au024582
nanog,aw049829
nanog,aw548124
nanog,aw549877
nanog,aw822216
nanog,axin2
nanog,axud1
nanog,b230399e16rik
nanog,b3bp
nanog,b3galt4
nanog,b3gnt1
nanog,b3gnt4
nanog,b630005n14rik
nanog,b930011p16rik
nanog,bach1
nanog,bahcc1
nanog,bahd1
nanog,baiap2
nanog,baiap2l1
nanog,bapx1
nanog,bc004728
nanog,bc006779
nanog,bc011487
nanog,bc013481
nanog,bc023744
nanog,bc025462
nanog,bc027663
nanog,bc030867
nanog,bc035537
nanog,bc038822
nanog,bc043301
nanog,bc048507
nanog,bc049762
nanog,bc051628
nanog,bc052040
nanog,bc065112
nanog,bc065397
nanog,bc089491
nanog,bcar3
nanog,bcdo2
nanog,bcl11a
nanog,bcl2l14
nanog,bcl6
nanog,bcl9l
nanog,bet1
nanog,bhlhb2
nanog,blnk
nanog,bmi1
nanog,bnip1
nanog,brca1
nanog,brpf3
nanog,brwd1
nanog,btbd3
nanog,btn2a2
nanog,bub1
nanog,c030019f02rik
nanog,c130038g02rik
nanog,c1qtnf9
nanog,c230071h18rik
nanog,c230081a13rik
nanog,c330016o10rik
nanog,c530028o21rik
nanog,c730048e16rik
nanog,c77080
nanog,cachd1
nanog,calca
nanog,calcb
nanog,cald1
nanog,calm1
nanog,calr3
nanog,calu
nanog,camk2n1
nanog,capza2
nanog,capzb
nanog,car11
nanog,car14
nanog,cart1
nanog,casc1
nanog,casp3
nanog,casp6
nanog,cast
nanog,casz1
nanog,cbx1
nanog,cbx3
nanog,cbx5
nanog,ccdc12
nanog,ccdc38
nanog,ccdc46
nanog,ccdc58
nanog,ccdc60
nanog,ccdc85a
nanog,cchcr1
nanog,cckar
nanog,ccnb3
nanog,ccnd2
nanog,ccnd3
nanog,ccne1
nanog,ccni
nanog,ccnl2
nanog,ccrl1
nanog,ccrn4l
nanog,cd200r1
nanog,cd24a
nanog,cd4
nanog,cd40lg
nanog,cd47
nanog,cd97
nanog,cdc42ep3
nanog,cdh1
nanog,cdh8
nanog,cdkl3
nanog,cdkn1a
nanog,cdkn1b
nanog,cdsn
nanog,cdx1
nanog,cenpa
nanog,cenpi
nanog,centa1
nanog,centb1
nanog,cep152
nanog,cep27
nanog,cep70
nanog,cerkl
nanog,cfp
nanog,chchd3
nanog,chd7
nanog,chml
nanog,chmp5
nanog,chpt1
nanog,chrna4
nanog,chst8
nanog,cic
nanog,cited4
nanog,cks2
nanog,clcn3
nanog,cldn14
nanog,clk4
nanog,clm3
nanog,cln6
nanog,cml4
nanog,cmya3
nanog,cnbp2
nanog,cnga1
nanog,cnga3
nanog,cnn3
nanog,cntf
nanog,cntnap1
nanog,cntnap3
nanog,commd3
nanog,coq10a
nanog,coq2
nanog,coro6
nanog,cox11
nanog,cox4nb
nanog,cox6b2
nanog,cox7b
nanog,cpa2
nanog,creb5
nanog,crebl1
nanog,crispld1
nanog,crkrs
nanog,crmp1
nanog,cryzl1
nanog,cse1l
nanog,csnk1a1
nanog,cspg2
nanog,cspp1
nanog,ctdsp2
nanog,ctgf
nanog,cxcr7
nanog,cxxc4
nanog,cxxc5
nanog,cycs
nanog,cyp4f13
nanog,cysltr1
nanog,d030016e14rik
nanog,d10bwg1379e
nanog,d15ertd621e
nanog,d230010m03rik
nanog,d330028d13rik
nanog,d3ertd300e
nanog,d430028g21rik
nanog,d4bwg0951e
nanog,d4wsu132e
nanog,d630042f21rik
nanog,d6mm5e
nanog,d6wsu176e
nanog,d730001g18rik
nanog,d830046c22rik
nanog,d8ertd325e
nanog,d8ertd738e
nanog,d930005d10rik
nanog,dab2ip
nanog,dag1
nanog,dalrd3
nanog,dazap1
nanog,dbf4
nanog,dbp
nanog,dcc
nanog,dcp1b
nanog,dcun1d3
nanog,ddah1
nanog,ddhd1
nanog,ddit3
nanog,ddit4l
nanog,ddr1
nanog,ddx17
nanog,ddx42
nanog,dedd
nanog,defb1
nanog,dennd2c
nanog,det1
nanog,dfna5h
nanog,dgkb
nanog,dgkq
nanog,dhrs3
nanog,dhx32
nanog,dll1
nanog,dll4
nanog,dmd
nanog,dmkn
nanog,dmn
nanog,dmxl1
nanog,dnahc5
nanog,dnajc6
nanog,dnd1
nanog,dnmbp
nanog,dnmt3a
nanog,dock5
nanog,dok1
nanog,dppa2
nanog,dppa4
nanog,dpysl3
nanog,dscr1
nanog,dscr1l2
nanog,dus3l
nanog,dusp1
nanog,dusp12
nanog,dusp19
nanog,dusp27
nanog,dusp6
nanog,dyrk3
nanog,dzip1
nanog,e130309b19rik
nanog,e2f6
nanog,e330018d03rik
nanog,ebf3
nanog,ect2
nanog,edd1
nanog,edg5
nanog,efcab2
nanog,eg624866
nanog,egf
nanog,ehd4
nanog,ehf
nanog,eif1
nanog,eif2c1
nanog,eif4a1
nanog,eif4b
nanog,eif5a
nanog,elavl2
nanog,elavl4
nanog,ell3
nanog,emb
nanog,eml4
nanog,enoph1
nanog,enpp2
nanog,enpp3
nanog,epb4.1
nanog,epb4.1l2
nanog,epb4.9
nanog,epc2
nanog,epha1
nanog,epha3
nanog,ephb4
nanog,ephx2
nanog,epn2
nanog,eps15
nanog,eras
nanog,etv1
nanog,etv4
nanog,evc2
nanog,evx1
nanog,exosc5
nanog,ezh2
nanog,fahd1
nanog,fam18b
nanog,fblim1
nanog,fbp2
nanog,fbxl10
nanog,fbxl13
nanog,fcho2
nanog,fez2
nanog,fgf1
nanog,fgf10
nanog,fgf21
nanog,fhit
nanog,fkbpl
nanog,flad1
nanog,flcn
nanog,fli1
nanog,flrt3
nanog,fmn1
nanog,fnbp4
nanog,fndc7
nanog,foxa2
nanog,foxd4
nanog,foxh1
nanog,frat2
nanog,frs2
nanog,fryl
nanog,fscn1
nanog,fstl1
nanog,ftl2
nanog,ftsj2
nanog,fubp3
nanog,fzd10
nanog,g3bp
nanog,g630014p10rik
nanog,g6pc2
nanog,gadd45g
nanog,galr2
nanog,gamt
nanog,gatad2b
nanog,gbe1
nanog,gbl
nanog,gclm
nanog,gcn5l2
nanog,gemin7
nanog,gig1
nanog,gimap4
nanog,gimap9
nanog,glcci1
nanog,glod5
nanog,glra2
nanog,gltscr1
nanog,glul
nanog,gm129
nanog,gm1960
nanog,gm489
nanog,gm525
nanog,gm867
nanog,gm949
nanog,gm973
nanog,gmeb1
nanog,gna13
nanog,gna14
nanog,gnat1
nanog,gnpnat1
nanog,gnrh1
nanog,golph3
nanog,gpa33
nanog,gpd1l
nanog,gpiap1
nanog,gpr1
nanog,gpr108
nanog,gpr114
nanog,gpr124
nanog,gpr153
nanog,gpr19
nanog,gpr21
nanog,gpr23
nanog,gpr50
nanog,gpr6
nanog,gpr83
nanog,gpr87
nanog,gprasp1
nanog,gprc5a
nanog,gramd1a
nanog,gramd3
nanog,grhl3
nanog,grik3
nanog,grm4
nanog,grm8
nanog,grtp1
nanog,gse1
nanog,gsh1
nanog,gsk3a
nanog,gsta4
nanog,gtf2h5
nanog,gtf2ird2
nanog,guca2a
nanog,hagh
nanog,has3
nanog,hax1
nanog,hbs1l
nanog,hdac7a
nanog,hdlbp
nanog,heg1
nanog,hes3
nanog,hesx1
nanog,hexdc
nanog,hexim1
nanog,hhip
nanog,hic2
nanog,hip1
nanog,hist1h1b
nanog,hist1h2ab
nanog,hist1h2an
nanog,hist1h2bb
nanog,hist1h2be
nanog,hist1h2bn
nanog,hist1h2bp
nanog,hist1h3b
nanog,hist1h3c
nanog,hist1h3i
nanog,hist1h4h
nanog,hist1h4j
nanog,hist1h4k
nanog,hist2h2bb
nanog,hist2h3b
nanog,hist2h4
nanog,hk1
nanog,hk3
nanog,hlf
nanog,hlxb9
nanog,hmg20a
nanog,hmmr
nanog,hnrpa1
nanog,hnrpa2b1
nanog,hnrpl
nanog,hod
nanog,hook2
nanog,hoxa10
nanog,hoxa11
nanog,hoxa7
nanog,hoxa9
nanog,hoxb13
nanog,hoxb2
nanog,hoxb4
nanog,hoxb6
nanog,hoxc12
nanog,hoxd11
nanog,hoxd12
nanog,hoxd3
nanog,hoxd4
nanog,hps4
nanog,hrb
nanog,hsh2d
nanog,hsp90aa1
nanog,hsp90ab1
nanog,hspa1b
nanog,hspa1l
nanog,hspa9a
nanog,hspb1
nanog,hspbap1
nanog,htr1b
nanog,huwe1
nanog,hvcn1
nanog,icmt
nanog,id1
nanog,idua
nanog,ier5l
nanog,igf2
nanog,igf2bp2
nanog,igf2bp3
nanog,igsf1
nanog,igsf4a
nanog,igsf4b
nanog,il20ra
nanog,il2rg
nanog,ing1
nanog,inoc1
nanog,inppl1
nanog,ints2
nanog,invs
nanog,iqck
nanog,irx2
nanog,irx4
nanog,itga1
nanog,itgav
nanog,itgb1bp1
nanog,itgb3
nanog,itgb8
nanog,itpk1
nanog,izumo1
nanog,jag1
nanog,jakmip1
nanog,jmjd1a
nanog,jmjd1b
nanog,jmjd2a
nanog,jmjd2d
nanog,jmjd5
nanog,kbtbd8
nanog,kcmf1
nanog,kcnc4
nanog,kcng3
nanog,kcnh7
nanog,kcnip2
nanog,kcnip4
nanog,kcnj8
nanog,kcnmb2
nanog,kcnn2
nanog,kctd15
nanog,kctd3
nanog,kdelc2
nanog,kdelr3
nanog,khsrp
nanog,kif11
nanog,kif21a
nanog,kif23
nanog,kif3a
nanog,kif5a
nanog,kirrel2
nanog,kit
nanog,klf12
nanog,klf2
nanog,klf3
nanog,klf9
nanog,klhdc7a
nanog,klhl2
nanog,klhl21
nanog,klhl26
nanog,klhl32
nanog,klhl34
nanog,klhl5
nanog,kncn
nanog,krt1
nanog,krt12
nanog,krt2-18
nanog,krt8
nanog,krtdap
nanog,ksr1
nanog,l1td1
nanog,l3mbtl2
nanog,lama1
nanog,lama5
nanog,lamc3
nanog,larp7
nanog,lars
nanog,lbx2
nanog,lcor
nanog,ldb1
nanog,ldhb
nanog,leng8
nanog,lgr4
nanog,lhx1
nanog,lima1
nanog,lin28
nanog,liph
nanog,llgl2
nanog,lmbrd2
nanog,lmo3
nanog,lnx1
nanog,loc100039968
nanog,loc433182
nanog,loc434197
nanog,loc434280
nanog,loc434436
nanog,loc620631
nanog,loc629678
nanog,loc634428
nanog,loc654470
nanog,lonrf1
nanog,lonrf2
nanog,loxl3
nanog,loxl4
nanog,lrch4
nanog,lrpap1
nanog,lrrc15
nanog,lrrc18
nanog,lrrc23
nanog,lrrc34
nanog,lrrc57
nanog,lrrtm3
nanog,luzp1
nanog,ly96
nanog,lyrm1
nanog,lysmd3
nanog,mad1l1
nanog,mafa
nanog,maged1
nanog,magi1
nanog,maml1
nanog,map4k4
nanog,mapk4
nanog,mapkbp1
nanog,mas1
nanog,masp2
nanog,mat2b
nanog,max
nanog,mbd6
nanog,mbp
nanog,mcam
nanog,mcf2l
nanog,mcl1
nanog,mcrs1
nanog,mcts1
nanog,mdk
nanog,mdm1
nanog,med12
nanog,mef2b
nanog,mef2d
nanog,megf9
nanog,meis1
nanog,meox2
nanog,mep1a
nanog,mesdc1
nanog,mesdc2
nanog,mett5d1
nanog,mettl6
nanog,mgat4a
nanog,mgat4c
nanog,mgc99845
nanog,mgea5
nanog,mid1ip1
nanog,midn
nanog,mizf
nanog,mkl1
nanog,mknk1
nanog,mlh3
nanog,mll3
nanog,mllt1
nanog,mllt10
nanog,mlx
nanog,mlxip
nanog,mmachc
nanog,mmp25
nanog,mn1
nanog,mocos
nanog,morf4l2
nanog,mpeg1
nanog,mpp2
nanog,mpp7
nanog,mrfap1
nanog,mrps18b
nanog,msh6
nanog,msi2
nanog,msln
nanog,msmb
nanog,mtap7
nanog,mthfr
nanog,mtrf1l
nanog,mtss1
nanog,mtus1
nanog,muc1
nanog,mxra7
nanog,mycn
nanog,myd88
nanog,mylc2b
nanog,myo3b
nanog,myo7a
nanog,name
nanog,naprt1
nanog,nat13
nanog,nat6
nanog,nat9
nanog,nbr1
nanog,ncaph
nanog,ncf1
nanog,ncf2
nanog,ncoa4
nanog,ncor2
nanog,ndrg4
nanog,ndst1
nanog,nek9
nanog,neurod1
nanog,neurog1
nanog,neurog2
nanog,nfam1
nanog,nfatc3
nanog,nfe2l1
nanog,nfe2l2
nanog,nfkbil1
nanog,nfkbiz
nanog,ng23
nanog,nhsl1
nanog,nid2
nanog,nit2
nanog,nkiras2
nanog,nkx1-2
nanog,nkx2-2
nanog,nkx2-9
nanog,nlgn2
nanog,nol5a
nanog,nolc1
nanog,notch1
nanog,notch4
nanog,npal1
nanog,nptx2
nanog,npy
nanog,nqo1
nanog,nr2e1
nanog,nr6a1
nanog,nras
nanog,nrip1
nanog,nrtn
nanog,ntrk2
nanog,nucks1
nanog,nudt1
nanog,nup153
nanog,nup35
nanog,nxph3
nanog,oasl2
nanog,ociad2
nanog,olfml2a
nanog,olfr1109
nanog,olfr1280
nanog,olfr13
nanog,olfr167
nanog,olfr554
nanog,olfr577
nanog,olfr730
nanog,olig2
nanog,olig3
nanog,olr1
nanog,onecut1
nanog,opn3
nanog,orf34
nanog,osbpl1a
nanog,osbpl3
nanog,ostf1
nanog,otop1
nanog,otud7
nanog,otx1
nanog,p2rx3
nanog,p2ry5
nanog,p4ha3
nanog,pak4
nanog,palld
nanog,parp1
nanog,patz1
nanog,pax6
nanog,pax7
nanog,pax9
nanog,pcdh21
nanog,pcdhga11
nanog,pcdhga9
nanog,pcdhgb5
nanog,pcdhgb7
nanog,pcdhgc3
nanog,pcgf1
nanog,pdcd7
nanog,pde1a
nanog,pde4dip
nanog,pde7a
nanog,pde8a
nanog,pde8b
nanog,pdgfa
nanog,pdgfra
nanog,pdgfrl
nanog,pdha1
nanog,pdhb
nanog,pdk1
nanog,pdlim4
nanog,pdpk1
nanog,pdpn
nanog,pdzk1
nanog,pef1
nanog,pelp1
nanog,pex12
nanog,pex14
nanog,pfkp
nanog,pftk1
nanog,pga5
nanog,pgm3
nanog,phf13
nanog,phf17
nanog,phf8
nanog,phip
nanog,phtf2
nanog,pigg
nanog,pik3cd
nanog,pik3r1
nanog,pipox
nanog,pitpnc1
nanog,pitpnm3
nanog,pkd2
nanog,pkm2
nanog,pkmyt1
nanog,pla2g4e
nanog,plcg2
nanog,pld4
nanog,plekha1
nanog,plekha2
nanog,plekhg1
nanog,plekhh3
nanog,pllp
nanog,plscr1
nanog,pltp
nanog,por
nanog,pou2f3
nanog,ppef2
nanog,ppil5
nanog,ppm1b
nanog,ppm1k
nanog,ppp1r10
nanog,ppp1r16a
nanog,ppp1r3b
nanog,ppp1r9b
nanog,ppp2r1a
nanog,ppt1
nanog,prdm14
nanog,prei3
nanog,prepl
nanog,prkab1
nanog,prkcbp1
nanog,prmt8
nanog,prps1
nanog,prr11
nanog,prr13
nanog,prrg4
nanog,prrx2
nanog,psmb1
nanog,psrc2
nanog,ptf1a
nanog,ptgfrn
nanog,pthr1
nanog,ptk7
nanog,ptpn2
nanog,ptpro
nanog,ptprz1
nanog,pvr
nanog,rab11b
nanog,rab11fip2
nanog,rab2b
nanog,rab38
nanog,rab3ip
nanog,rab5a
nanog,rapgef2
nanog,rapgef3
nanog,rapgef5
nanog,rapgefl1
nanog,rarg
nanog,rasal2
nanog,rasgrp1
nanog,rasip1
nanog,rasl11b
nanog,raver1
nanog,rbed1
nanog,rbm13
nanog,rbm14
nanog,rbm15
nanog,rdx
nanog,reep3
nanog,reg3g
nanog,rerg
nanog,rfc5
nanog,rffl
nanog,rfx1
nanog,rfx2
nanog,rg9mtd2
nanog,rgmb
nanog,rgs16
nanog,rhbdd2
nanog,rhd
nanog,rhob
nanog,ric8b
nanog,ripk4
nanog,ripply1
nanog,rnase12
nanog,rnaseh2b
nanog,rnf12
nanog,rnf13
nanog,rnf151
nanog,rnf26
nanog,rnf32
nanog,rnf5
nanog,robo1
nanog,robo2
nanog,rpa2
nanog,rpa3
nanog,rpia
nanog,rpl10
nanog,rpl13
nanog,rpl21
nanog,rpp25
nanog,rprm
nanog,rps10
nanog,rps18
nanog,rps19
nanog,rps2
nanog,rps29
nanog,rps6ka2
nanog,rps6ka3
nanog,rragd
nanog,rtp4
nanog,s100a1
nanog,s100a11
nanog,s100a13
nanog,saa4
nanog,samm50
nanog,saps3
nanog,sars
nanog,satb1
nanog,sbk1
nanog,scamp3
nanog,scap2
nanog,scarb2
nanog,scgn
nanog,scn1a
nanog,scrt1
nanog,sctr
nanog,scyl2
nanog,sdhb
nanog,sec1
nanog,secisbp2
nanog,sema3d
nanog,sema5b
nanog,sema6c
nanog,serac1
nanog,serbp1
nanog,serf2
nanog,serpinb1a
nanog,serpinb6c
nanog,sesn2
nanog,sesn3
nanog,set
nanog,sfrp1
nanog,sfrp5
nanog,sfrs1
nanog,sfrs15
nanog,sgol1
nanog,sh3bp1
nanog,sh3bp4
nanog,sh3kbp1
nanog,sh3rf1
nanog,shc1
nanog,shc4
nanog,shf
nanog,shroom3
nanog,siglecf
nanog,sirpa
nanog,slc12a2
nanog,slc12a4
nanog,slc12a6
nanog,slc12a8
nanog,slc13a2
nanog,slc14a2
nanog,slc15a4
nanog,slc16a2
nanog,slc16a6
nanog,slc1a1
nanog,slc25a36
nanog,slc25a40
nanog,slc27a2
nanog,slc27a3
nanog,slc29a1
nanog,slc30a3
nanog,slc38a1
nanog,slc38a4
nanog,slc39a10
nanog,slc39a14
nanog,slc43a1
nanog,slc44a3
nanog,slc44a4
nanog,slc45a4
nanog,slc5a1
nanog,slc5a11
nanog,slc6a15
nanog,slc6a7
nanog,slc7a3
nanog,slc7a9
nanog,slc9a2
nanog,slit2
nanog,slmap
nanog,smap1l
nanog,smcr8
nanog,smg5
nanog,smg7
nanog,smpd1
nanog,snai3
nanog,snap23
nanog,snrpn
nanog,snurf
nanog,snw1
nanog,snx11
nanog,snx13
nanog,sp1
nanog,sp2
nanog,sp3
nanog,sp8
nanog,spaca5
nanog,spag7
nanog,spag9
nanog,sparcl1
nanog,spats1
nanog,spc24
nanog,spin1
nanog,spire2
nanog,spock3
nanog,spry1
nanog,spsb2
nanog,srms
nanog,srp68
nanog,ssbp3
nanog,st8sia1
nanog,stac2
nanog,stard4
nanog,stat3
nanog,stat4
nanog,stil
nanog,stk38l
nanog,stk39
nanog,stk40
nanog,stmn1
nanog,stmn2
nanog,stmn3
nanog,stox2
nanog,stxbp4
nanog,suhw3
nanog,suhw4
nanog,suv420h2
nanog,syne2
nanog,synj2
nanog,sypl2
nanog,taar2
nanog,tac4
nanog,taf1
nanog,taf4a
nanog,tagln3
nanog,tapbp
nanog,tars2
nanog,tatdn2
nanog,tbc1d13
nanog,tbc1d8b
nanog,tbc1d9
nanog,tbn
nanog,tbp
nanog,tbrg1
nanog,tbx4
nanog,tceal8
nanog,tceb1
nanog,tcf7
nanog,tcf7l2
nanog,tcfap2a
nanog,tcfe2a
nanog,tcl1
nanog,tcte1
nanog,tdrkh
nanog,tecta
nanog,tex2
nanog,tex264
nanog,tfpi
nanog,tgfa
nanog,tgfbr3
nanog,tgm2
nanog,thap2
nanog,thoc7
nanog,thumpd3
nanog,tigd2
nanog,tigd5
nanog,timd4
nanog,tjp2
nanog,tktl2
nanog,tle6
nanog,tlx2
nanog,tm2d2
nanog,tmc6
nanog,tmc8
nanog,tmed1
nanog,tmeff1
nanog,tmem10
nanog,tmem104
nanog,tmem106a
nanog,tmem108
nanog,tmem123
nanog,tmem132d
nanog,tmem140
nanog,tmem144
nanog,tmem150
nanog,tmem168
nanog,tmem32
nanog,tmem46
nanog,tmem48
nanog,tmem57
nanog,tmem60
nanog,tmem79
nanog,tmem87b
nanog,tmem97
nanog,tmod3
nanog,tmprss11a
nanog,tmprss11c
nanog,tmprss8
nanog,tmsb10
nanog,tnfaip8
nanog,tnfrsf1b
nanog,tnfsf9
nanog,tnip1
nanog,tnk1
nanog,tnrc15
nanog,tnrc6b
nanog,tnrc6c
nanog,tns3
nanog,tomm40l
nanog,tomm7
nanog,top3a
nanog,tp53
nanog,tpm3
nanog,tpte2
nanog,traf4
nanog,traf7
nanog,trerf1
nanog,trh
nanog,trim36
nanog,trim71
nanog,trip10
nanog,trit1
nanog,trmt1
nanog,trp53inp2
nanog,trpm1
nanog,tsc22d4
nanog,tshz2
nanog,tshz3
nanog,tsp50
nanog,tspan15
nanog,tspan9
nanog,ttc23
nanog,ttn
nanog,ttyh1
nanog,tubb2b
nanog,tubb3
nanog,tyk2
nanog,tyro3
nanog,ube1c
nanog,ube2b
nanog,ube2d2
nanog,ube2v2
nanog,ube2z
nanog,ubl3
nanog,ubl7
nanog,ufm1
nanog,uhrf1
nanog,uncx4.1
nanog,uprt
nanog,urm1
nanog,ush3a
nanog,usp1
nanog,usp10
nanog,usp11
nanog,usp12
nanog,usp39
nanog,usp43
nanog,usp48
nanog,usp49
nanog,uts2r
nanog,v1re2
nanog,v1rf5
nanog,v1rh21
nanog,vangl1
nanog,vars2
nanog,vav3
nanog,vdac1
nanog,vegfc
nanog,vgf
nanog,vgll4
nanog,vil2
nanog,vim
nanog,vit
nanog,vmp
nanog,vps24
nanog,vps52
nanog,vwf
nanog,wac
nanog,wasl
nanog,wbp5
nanog,wbscr16
nanog,wdr47
nanog,wdr5
nanog,wdr55
nanog,wdr79
nanog,wdr82
nanog,wee1
nanog,wsb2
nanog,x83328
nanog,yars2
nanog,ybx1
nanog,yipf5
nanog,ypel5
nanog,ywhag
nanog,ywhaq
nanog,yy2
nanog,za20d1
nanog,zbtb16
nanog,zbtb22
nanog,zbtb34
nanog,zbtb7a
nanog,zc3h12a
nanog,zcchc8
nanog,zcrb1
nanog,zdhhc14
nanog,zfand2a
nanog,zfand5
nanog,zfhx1a
nanog,zfp101
nanog,zfp106
nanog,zfp13
nanog,zfp169
nanog,zfp182
nanog,zfp212
nanog,zfp219
nanog,zfp296
nanog,zfp444
nanog,zfp46
nanog,zfp469
nanog,zfp496
nanog,zfp499
nanog,zfp526
nanog,zfp532
nanog,zfp568
nanog,zfp608
nanog,zfp687
nanog,zfp75
nanog,zfp95
nanog,zfp98
nanog,zfp99
nanog,zfpm1
nanog,zfpn1a1
nanog,znhit3
nanog,zscan10
nanog,zswim1
nanog,1110002e23rik
nanog,1190017o12rik
nanog,1200006f02rik
nanog,1500010j02rik
nanog,1700012a16rik
nanog,1700029j07rik
nanog,1700040l02rik
nanog,1810013c15rik
nanog,1810032o08rik
nanog,2010012o05rik
nanog,2200002k05rik
nanog,2210412d01rik
nanog,2210418o10rik
nanog,2300002g24rik
nanog,2310014l17rik
nanog,2310047d13rik
nanog,2410002o22rik
nanog,2410022l05rik
nanog,2410129h14rik
nanog,2510048l02rik
nanog,2610024e20rik
nanog,2610207i05rik
nanog,2700094k13rik
nanog,2810012g03rik
nanog,2810048g17rik
nanog,2810407c02rik
nanog,2810410c14rik
nanog,2810410l24rik
nanog,2810485i05rik
nanog,2900011o08rik
nanog,3110005g23rik
nanog,3110043j09rik
nanog,3110049j23rik
nanog,4833432m17rik
nanog,4930461p20rik
nanog,4930467m19rik
nanog,4930534b04rik
nanog,4930548g07rik
nanog,4930583k01rik
nanog,4932441k18rik
nanog,4933403f05rik
nanog,4933406m09rik
nanog,4933417a18rik
nanog,4933421e11rik
nanog,4933425k02rik
nanog,5033414d02rik
nanog,5730409g15rik
nanog,5730590g19rik
nanog,6030445d17rik
nanog,6330408a02rik
nanog,6330503k22rik
nanog,6720463m24rik
nanog,9530056k15rik
nanog,9630014m24rik
nanog,a230042k10rik
nanog,a230079k17rik
nanog,a2m
nanog,a430033k04rik
nanog,a930012o16rik
nanog,aaas
nanog,aanat
nanog,abca8b
nanog,abcg2
nanog,acot9
nanog,acsbg2
nanog,adra2a
nanog,adrb2
nanog,ai595406
nanog,ai846148
nanog,ak162044
nanog,alcam
nanog,alg12
nanog,ampd3
nanog,amt
nanog,angel2
nanog,aox1
nanog,apoa1
nanog,arf2
nanog,arhgap12
nanog,arhgap26
nanog,arrb2
nanog,asphd2
nanog,atp5g1
nanog,atpif1
nanog,aurkb
nanog,ay702102
nanog,b3gat3
nanog,b430319f04rik
nanog,b530045e10rik
nanog,bag2
nanog,bat5
nanog,bc002059
nanog,bc010787
nanog,bc020077
nanog,bc025920
nanog,bc026585
nanog,bc029169
nanog,bc042698
nanog,bc043934
nanog,bc051244
nanog,bc060267
nanog,bc066028
nanog,bc107364
nanog,bcl2a1b
nanog,bcl2a1d
nanog,bcl3
nanog,bhlhb3
nanog,birc2
nanog,birc6
nanog,blvra
nanog,brd2
nanog,brms1l
nanog,brpf1
nanog,c030039l03rik
nanog,c130021i20rik
nanog,c330011m18rik
nanog,c330021a05rik
nanog,c530043g21rik
nanog,c79267
nanog,cacna1c
nanog,cacna1e
nanog,cacybp
nanog,capsl
nanog,cbr3
nanog,ccdc111
nanog,ccdc131
nanog,ccdc16
nanog,ccdc28a
nanog,ccdc56
nanog,ccnf
nanog,ccr6
nanog,cd180
nanog,cd274
nanog,cd37
nanog,cd3e
nanog,cd59a
nanog,cdc25c
nanog,cdc45l
nanog,cdh20
nanog,cdk5r2
nanog,cdk6
nanog,celsr1
nanog,cep57
nanog,cfc1
nanog,chchd1
nanog,chd9
nanog,chmp1b
nanog,ckap2l
nanog,clpb
nanog,cnr1
nanog,cntd1
nanog,cops4
nanog,cops7b
nanog,coq5
nanog,creb3
nanog,creg1
